,Date,Company,Price,Revenue,Free cash flow,Total Debt,ROE,EPS,PE ratio
304,2001-03-31,Company_004,320.173,,,475.7212,,3.0817,104.0859
305,2001-06-30,Company_004,320.7642,95.3661,82.7627,319.5401,-2.2165,2.1187,152.2514
306,2001-09-30,Company_004,322.5772,250.3436,97.9332,443.1258,-14.8348,5.0806,64.6349
307,2001-12-31,Company_004,328.387,295.2039,,446.6969,-8.2939,5.4674,60.3017
308,2002-03-31,Company_004,329.694,45.6462,,347.3649,-3.0101,3.6239,91.3102
309,2002-06-30,Company_004,330.8959,225.9227,81.298,438.2727,-9.9,4.1515,80.305
310,2002-09-30,Company_004,333.3847,,97.5123,408.105,0.8164,1.7144,197.1132
311,2002-12-31,Company_004,337.9401,202.5604,89.0237,343.2298,,3.7832,90.4253
312,2003-03-31,Company_004,342.0965,238.4546,86.3926,,-13.666,4.2033,81.3164
313,2003-06-30,Company_004,341.7935,171.1602,91.4861,234.7527,-18.1559,,
314,2003-06-30,Company_004,340.3588,170.7836,93.54469999999999,234.2746,-19.243,6.560499999999999,51.88
315,2003-09-30,Company_004,344.4754,160.4192,94.4261,399.4288,-4.2462,2.5528,136.6207
316,2003-12-31,Company_004,348.7628,212.8786,97.4757,266.8435,-1.5306,6.8159,50.2575
317,2004-03-31,Company_004,342.5478,122.0928,100.1819,384.8036,,6.0944,56.7442
318,2004-06-30,Company_004,345.8193,124.0328,88.5247,356.1896,4.8038,4.9038,
319,2004-09-30,Company_004,347.325,277.5256,82.7474,,-17.1659,7.523,46.648
320,2004-12-31,Company_004,350.9332,127.2794,89.3136,343.3456,,5.2318,67.742
321,2005-03-31,Company_004,354.4118,286.0687,94.4729,334.9739,-10.5006,5.3698,66.8388
322,2005-06-30,Company_004,358.9136,274.6084,87.1846,406.6249,8.5791,4.7272,76.9322
323,2005-09-30,Company_004,363.6712,97.666,,368.0607,,,52.3445
324,2005-12-31,Company_004,370.2419,181.8712,96.2676,371.7455,,6.7683,54.1698
325,2006-03-31,Company_004,366.6394,343.0847,94.0966,379.4491,-9.0147,3.8798,95.1583
326,2006-06-30,Company_004,369.193,160.8974,94.8445,229.5718,2.39,2.7234,136.0475
327,2006-09-30,Company_004,370.5075,207.472,90.026,395.4213,-7.3399,,79.4456
328,2006-12-31,Company_004,372.9202,,93.8521,381.6964,-4.3872,3.7238,100.7296
329,2007-03-31,Company_004,375.0967,,,260.4928,-3.7552,5.0013,
330,2007-06-30,Company_004,375.7478,228.6759,101.305,317.7673,-19.331,,51.9762
331,2007-09-30,Company_004,375.5842,204.2924,102.9057,327.233,-3.6817,,85.8874
332,2007-12-31,Company_004,379.5929,378.5223,84.4212,316.0259,-8.7899,5.2014,73.5493
333,2008-03-31,Company_004,382.5562,407.7455,,347.7111,-7.0104,5.4238,70.912
334,2008-06-30,Company_004,384.6091,,86.9057,430.033,,6.7557,56.7954
335,2008-09-30,Company_004,383.6947,,91.8353,409.83,-13.6097,,279.8563
336,2008-12-31,Company_004,379.7173,199.0264,97.2158,218.6206,3.9791,4.4145,
337,2009-03-31,Company_004,389.9666,,88.3483,360.3576,-4.6806,5.8343,66.9712
338,2009-06-30,Company_004,390.7307,324.0451,93.3768,,-3.7149,7.7616,51.5851
339,2009-09-30,Company_004,400.3812,319.0426,93.3424,324.9521,5.1616,4.9388,81.7036
340,2009-12-31,Company_004,403.5196,402.2006,101.3256,376.8346,1.5671,2.5686,157.129
341,2010-03-31,Company_004,403.5966,340.0116,100.5874,443.3733,3.5174,6.8705,58.8968
342,2010-06-30,Company_004,404.6482,158.181,95.396,370.2581,6.7068,4.7225,85.704
343,2010-09-30,Company_004,404.7381,376.6858,101.6619,309.9954,-3.4679,3.8258,106.3635
344,2010-12-31,Company_004,406.9265,197.7832,96.1395,375.4112,-6.1909,4.6801,85.939
345,2011-03-31,Company_004,402.2033,255.0519,98.6677,302.6608,-9.5249,5.5413,
346,2011-06-30,Company_004,406.6606,305.1704,111.0068,297.7636,-7.7354,4.7523,84.9699
347,2011-09-30,Company_004,403.799,456.1072,109.2785,266.0015,22.7476,2.0793,195.5846
348,2011-12-31,Company_004,406.6718,552.3639,92.1877,,,7.4369,54.9185
349,2012-03-31,Company_004,408.4257,340.7887,106.1875,229.1576,-11.4823,8.0823,50.5237
350,2012-06-30,Company_004,408.3472,277.3063,106.5007,398.9285,-10.9822,7.0795,58.0608
351,2012-09-30,Company_004,411.0387,340.8023,,,3.6897,4.0715,
352,2012-12-31,Company_004,413.4059,372.3497,107.159,177.1385,,5.7096,72.6537
353,2013-03-31,Company_004,414.8221,273.0389,112.2614,,,,68.3903
354,2013-06-30,Company_004,417.1165,451.3047,94.6878,122.741,-1.8717,7.1262,58.4755
355,2013-09-30,Company_004,-416.7091,,97.0357,315.2377,,7.3951,57.1868
356,2013-12-31,Company_004,422.9051,,110.5694,327.4241,3.914,,
357,2014-03-31,Company_004,427.8616,376.4744,,210.051,2.5696,6.6524,65.1994
358,2014-06-30,Company_004,433.7317,,108.5538,261.979,-15.8041,7.3112,59.4141
359,2014-09-30,Company_004,434.3907,392.1342,107.1989,396.8515,,9.0268,48.1448
360,2014-12-31,Company_004,434.5943,269.947,107.6403,214.2514,-4.7715,7.7565,
361,2015-03-31,Company_004,435.2876,276.107,96.4974,172.0337,3.5391,7.9249,55.0497
362,2015-06-30,Company_004,436.2635,231.4083,112.2626,358.3528,26.1076,6.7383,64.8762
363,2015-09-30,Company_004,437.1563,368.6884,114.0277,385.4566,5.7674,9.1551,48.4009
364,2015-12-31,Company_004,443.1157,405.1059,105.8534,231.795,0.9648,7.5956,59.1817
365,2016-03-31,Company_004,449.5193,381.9785,107.611,301.528,11.1804,5.4985,82.3552
366,2016-06-30,Company_004,452.8333,485.2713,97.8878,325.3114,,9.3879,48.28
367,2016-09-30,Company_004,453.2463,351.2754,,,7.8708,8.3382,55.146
368,2016-12-31,Company_004,459.8191,409.0966,112.901,180.1734,9.4356,,
369,2017-03-31,Company_004,460.5225,252.3336,107.656,316.2565,20.3628,6.1775,73.4727
370,2017-06-30,Company_004,453.8766,311.9623,115.4778,349.6693,-5.1263,7.509,60.4552
371,2017-09-30,Company_004,453.9602,402.3125,105.7315,268.1201,7.6159,7.7721,58.2899
372,2017-12-31,Company_004,453.0374,421.3793,112.4579,154.4929,-3.0755,7.4385,61.5821
373,2018-03-31,Company_004,458.078,327.7883,102.4296,362.6863,,7.6934,59.862
374,2018-06-30,Company_004,460.5435,344.7607,108.7429,178.8887,-2.9168,10.0361,45.7391
375,2018-09-30,Company_004,459.0427,221.0372,107.5457,195.1398,,8.9288,51.269
376,2018-12-31,Company_004,457.7718,,109.3495,252.3897,1.4271,7.2958,62.0423
377,2019-03-31,Company_004,452.6453,420.9964,105.7946,338.7163,11.8183,,52.6739
378,2019-06-30,Company_004,454.876,399.7429,,280.7499,,5.3617,85.6671
379,2019-09-30,Company_004,459.3219,394.6374,114.5378,246.9385,-5.4054,7.8361,58.7418
380,2019-12-31,Company_004,460.3079,358.9531,106.5487,247.7032,5.1997,10.3022,44.874
381,2020-03-31,Company_004,462.3008,360.8575,99.5855,210.2785,,6.9393,67.2779
382,2020-06-30,Company_004,-466.8614,,122.6905,239.3591,-4.2107,,78.6861
383,2020-09-30,Company_004,-473.1835,431.8508,120.9224,5.6586,,,74.0289
384,2020-12-31,Company_004,477.2439,404.4559,102.8046,175.0984,,5.6187,84.3608
385,2021-03-31,Company_004,474.0005,404.3776,115.0367,221.9093,,6.0194,77.9096
386,2021-06-30,Company_004,468.9702,317.2367,107.0371,120.429,8.8012,6.7065,69.7885
387,2021-09-30,Company_004,468.0341,,112.3816,,,4.9783,94.3887
388,2021-12-31,Company_004,469.8995,461.3991,113.2204,182.1149,1.4057,7.5085,
389,2022-03-31,Company_004,473.8488,328.6201,109.7906,326.3954,14.1246,9.0349,52.4804
390,2022-06-30,Company_004,474.1526,294.6369,105.9692,314.7284,,5.9031,
391,2022-09-30,Company_004,472.8733,425.382,106.4848,165.0517,-6.9227,10.0463,47.0091
392,2022-12-31,Company_004,472.2662,329.6372,104.4615,193.0177,-9.6106,,56.9236
393,2023-03-31,Company_004,468.9257,442.2007,103.6696,210.4818,19.5522,8.9262,51.5971
394,2023-06-30,Company_004,460.5675,,107.6651,191.6629,7.0546,5.8783,77.2571
395,2023-09-30,Company_004,454.1369,401.7372,103.2779,240.4517,-3.0823,8.4513,53.6484
396,2023-12-31,Company_004,453.3979,218.8004,111.1719,181.4812,7.3248,4.921,90.49
397,2024-03-31,Company_004,445.3035,436.5592,116.4663,154.029,-18.0389,8.3161,53.5436
398,2024-06-30,Company_004,445.2763,357.1596,102.9845,282.4105,3.149,7.1038,62.7886
399,2024-09-30,Company_004,446.0364,,108.1467,284.9303,5.6003,,57.5719
400,2024-12-31,Company_004,444.6066,344.6016,,180.0827,10.2988,,93.5793
401,2000-03-31,Company_005,215.7624,320.3543,100.5082,,-5.2249,,52.3671
402,2000-06-30,Company_005,216.0615,268.477,89.9495,288.0582,-10.26,3.193,69.1622
403,2000-09-30,Company_005,220.8315,302.6575,91.1349,352.6076,-21.2338,6.23,35.5238
404,2000-12-31,Company_005,221.312,314.835,,,,7.536,
405,2001-03-31,Company_005,222.0417,312.2325,82.3352,,1.6237,5.1283,43.6756
406,2001-06-30,Company_005,223.9802,167.1332,100.8712,316.167,-24.5506,,45.3568
407,2001-09-30,Company_005,225.3524,115.9091,101.442,,-2.0027,,44.8699
408,2001-12-31,Company_005,224.1186,132.5627,92.9274,351.6865,-14.1355,6.6004,34.3589
409,2002-03-31,Company_005,226.7838,,89.8708,197.4429,1.4763,,34.5293
410,2002-06-30,Company_005,227.4946,,92.2431,294.2565,2.7021,4.7658,48.2885
411,2002-09-30,Company_005,230.133,178.9256,92.9427,271.8896,-4.6362,5.3925,43.1994
412,2002-12-31,Company_005,232.9524,339.3245,,333.752,-5.4284,5.7922,
413,2003-03-31,Company_005,226.0329,218.3894,91.8263,337.1799,-11.0463,,
414,2003-06-30,Company_005,225.1092,228.7753,95.8695,412.0562,,6.7902,34.155
415,2003-09-30,Company_005,231.9181,197.368,100.8922,460.8331,11.2073,7.5142,30.6177
416,2003-12-31,Company_005,230.0668,105.9531,94.1997,266.7197,-11.2602,6.5983,34.4961
417,2004-03-31,Company_005,227.616,,83.5352,501.7977,,2.8971,
418,2004-06-30,Company_005,223.4084,396.0692,94.754,,-12.1821,,128.5684
419,2004-09-30,Company_005,219.3487,242.8658,90.3987,379.9477,-0.5572,,38.615
420,2004-12-31,Company_005,216.304,90.7409,100.2086,407.2719,-15.1267,,63.6297
421,2005-03-31,Company_005,214.7779,314.6966,101.0109,,,4.9974,43.4427
422,2005-06-30,Company_005,217.0984,105.2395,100.1999,335.2081,-8.4687,6.698,31.5949
423,2005-09-30,Company_005,211.6214,133.7013,,250.6742,-8.8899,3.3117,62.5256
424,2005-12-31,Company_005,207.0671,212.9871,102.3217,494.2802,-1.085,3.6842,55.7916
425,2006-03-31,Company_005,205.5495,241.413,91.8978,326.0129,,4.6192,44.211
426,2006-06-30,Company_005,204.2213,151.4644,100.4775,354.8285,-18.4642,2.3788,
427,2006-09-30,Company_005,207.746,214.9521,87.5461,,0.6603,3.2237,64.9151
428,2006-12-31,Company_005,209.267,309.0052,,339.9377,-14.9431,4.6031,47.1293
429,2007-03-31,Company_005,216.9394,319.6528,93.6953,305.5918,,,52.7313
430,2007-06-30,Company_005,216.3389,345.5295,91.9216,,2.6874,5.3012,39.7896
431,2007-09-30,Company_005,210.9308,402.3092,98.9807,380.1913,-8.8491,8.5396,24.8325
432,2007-12-31,Company_005,212.0596,311.4115,89.9272,322.7557,4.7424,4.6027,
433,2008-03-31,Company_005,213.0053,219.3101,97.8,452.7448,-1.8188,,67.6758
434,2008-06-30,Company_005,208.7532,316.1354,,390.7413,-11.4622,6.5747,32.46
435,2008-09-30,Company_005,213.4159,,90.107,236.7465,6.6779,2.1035,
436,2008-12-31,Company_005,213.3437,294.4621,96.5672,430.2439,-14.6589,2.5613,85.5229
437,2009-03-31,Company_005,219.0492,,90.1517,371.2088,-7.6726,,58.0228
438,2009-06-30,Company_005,222.1747,175.1162,107.0442,465.2233,,4.1978,52.1203
439,2009-09-30,Company_005,218.7881,165.5213,75.932,,0.4384,3.7009,
440,2009-12-31,Company_005,218.8867,254.2337,98.0663,292.5859,,4.7866,47.3054
441,2010-03-31,Company_005,226.4298,277.0887,83.2296,333.0856,5.3813,5.2861,43.1331
442,2010-06-30,Company_005,228.005,214.2852,93.674,399.2467,-1.2361,6.6001,35.2646
443,2010-09-30,Company_005,232.7484,,92.7997,,-6.6873,4.8853,45.7414
444,2010-12-31,Company_005,-223.4606,435.7873,103.0976,319.6795,-19.8085,3.9756,56.7529
445,2011-03-31,Company_005,225.628,124.1788,90.6736,324.9305,,6.5037,35.7017
446,2011-06-30,Company_005,232.1926,325.6952,103.939,249.4624,12.5801,3.9076,60.5771
447,2011-09-30,Company_005,236.7105,275.1615,,273.8134,-18.2755,2.7733,86.3377
448,2011-12-31,Company_005,239.4373,320.8293,105.0019,339.2259,-8.9814,7.0387,
449,2012-03-31,Company_005,241.0938,251.4383,94.3021,409.4764,,,34.7328
450,2012-06-30,Company_005,244.3173,268.4223,96.7837,352.5786,-0.5744,4.0217,59.5322
451,2012-06-30,Company_005,244.97029999999998,,,350.4902,-1.4696,4.4149,55.4872
452,2012-09-30,Company_005,239.4219,290.7659,94.1368,326.8507,,4.5907,52.0345
453,2012-12-31,Company_005,238.8746,261.2727,105.0755,261.4578,2.7998,,61.6038
454,2013-03-31,Company_005,243.6121,161.8425,,399.4817,11.0537,5.859,41.9203
455,2013-06-30,Company_005,245.6096,279.3558,101.5214,339.7603,1.6925,8.1396,31.0115
456,2013-09-30,Company_005,252.4204,,91.6734,255.632,4.9122,6.6184,38.1844
457,2013-12-31,Company_005,252.7194,372.914,96.8822,351.5408,-5.5355,7.4876,
458,2014-03-31,Company_005,266.0184,153.367,,336.322,,7.0011,
459,2014-06-30,Company_005,260.1427,398.5252,86.5801,232.8143,-3.1864,5.8304,44.9093
460,2014-09-30,Company_005,261.8405,354.1071,109.145,278.2449,-3.1933,7.5574,
461,2014-12-31,Company_005,265.9838,355.9663,99.4845,247.741,,7.0853,37.6942
462,2015-03-31,Company_005,267.0763,144.0082,100.2101,470.1299,,8.2362,32.9393
463,2015-06-30,Company_005,271.294,300.9525,111.9946,312.5042,,5.4731,49.9531
464,2015-09-30,Company_005,273.3986,436.3409,101.2268,274.292,16.5662,3.7941,
465,2015-12-31,Company_005,281.2558,298.8465,99.3332,292.033,10.6882,7.9862,35.4638
466,2016-03-31,Company_005,283.2221,253.8619,103.4148,356.2589,-11.9753,6.9914,40.7072
467,2016-06-30,Company_005,284.6018,292.3616,97.975,247.2589,18.8507,6.0611,47.1282
468,2016-06-30,Company_005,284.995,,96.3275,246.39280000000002,19.3198,6.0592999999999995,47.0343
469,2016-09-30,Company_005,285.6496,347.1079,108.0871,201.8572,11.5677,,46.244
470,2016-12-31,Company_005,290.6701,283.3996,103.8933,304.7487,-2.8381,,
471,2017-03-31,Company_005,-292.0749,473.4276,105.0799,212.3465,,,50.2177
472,2017-06-30,Company_005,-302.8136,371.4558,105.4683,138.5973,-3.3478,,52.5597
473,2017-09-30,Company_005,307.7466,334.0,108.992,119.9675,11.2914,7.3246,42.3765
474,2017-12-31,Company_005,310.3895,,108.5952,338.6858,-6.436,8.7161,
475,2018-03-31,Company_005,302.0028,414.2933,105.4976,230.4909,-1.6343,10.4452,29.2439
476,2018-06-30,Company_005,305.458,417.4084,107.1685,171.7259,11.9215,8.1365,37.9806
477,2018-09-30,Company_005,309.0273,314.497,109.1916,195.1404,,5.3166,58.4273
478,2018-12-31,Company_005,310.6356,200.6374,109.5351,263.0692,,10.2794,30.7218
479,2019-03-31,Company_005,315.8017,424.3156,111.0789,180.4097,4.2334,7.3541,43.1007
480,2019-06-30,Company_005,316.9652,379.3091,107.3675,89.6443,-11.1644,6.2403,51.3755
481,2019-09-30,Company_005,320.5998,419.1409,117.268,224.5598,4.9919,5.8006,54.7773
482,2019-12-31,Company_005,317.7396,557.6096,111.9644,286.3881,,,36.7352
483,2020-03-31,Company_005,319.5075,,108.5586,278.6541,4.469,,40.8791
484,2020-06-30,Company_005,321.229,,114.1101,151.3999,7.1932,,40.0495
485,2020-09-30,Company_005,322.7506,302.8435,111.6538,284.2681,5.872,9.4795,34.1278
486,2020-12-31,Company_005,323.5139,373.2557,101.4024,206.3498,4.726,,50.7273
487,2021-03-31,Company_005,323.7839,410.4243,113.9486,284.6936,7.9575,9.5553,33.6989
488,2021-06-30,Company_005,322.0036,,105.2399,238.0348,4.7769,,47.7524
489,2021-09-30,Company_005,320.6035,545.1592,118.1181,77.7989,20.0934,10.8139,30.0158
490,2021-12-31,Company_005,324.5877,439.4592,110.4165,,-11.7385,8.4276,38.2623
491,2022-03-31,Company_005,322.4584,379.5569,115.8625,204.5588,,6.0354,
492,2022-06-30,Company_005,317.6779,330.943,107.0201,243.8321,-0.7918,,72.4276
493,2022-09-30,Company_005,317.2132,,110.7322,108.4888,8.2383,8.4971,36.9344
494,2022-12-31,Company_005,313.8336,307.1088,117.5098,246.7804,,6.6935,46.6467
495,2023-03-31,Company_005,312.2274,,108.6781,287.5376,20.411,,44.4202
496,2023-06-30,Company_005,314.1006,423.7829,106.2899,352.0113,23.0134,8.3825,37.2228
497,2023-09-30,Company_005,312.0206,359.2346,113.2899,319.1998,-1.0191,8.6353,35.6801
498,2023-12-31,Company_005,308.1093,328.3653,,252.6481,5.9952,9.0292,34.426
499,2024-03-31,Company_005,310.8388,201.742,106.8374,94.2664,8.0072,5.5406,56.5904
500,2024-06-30,Company_005,313.5462,483.0235,98.189,214.8803,-0.4259,9.4466,33.3443
501,2024-09-30,Company_005,314.9887,423.9421,107.1326,158.1757,12.1684,,48.5863
502,2024-12-31,Company_005,317.1444,,115.3472,216.9263,,4.0681,78.2503
503,2000-03-31,Company_006,275.1827,199.343,81.5656,266.3071,-12.21,6.2123,
504,2000-06-30,Company_006,276.8371,247.8482,86.1101,,-12.9567,3.6495,76.3793
505,2000-09-30,Company_006,278.7477,166.5714,93.9605,464.7439,2.3439,1.0139,269.9665
506,2000-12-31,Company_006,273.7272,192.3363,92.6578,360.9661,,3.8333,71.5406
507,2001-03-31,Company_006,-274.2378,125.3512,91.3486,448.7496,8.0614,5.6777,
508,2001-06-30,Company_006,271.9954,212.4885,84.7738,598.8082,1.6723,5.3482,
509,2001-09-30,Company_006,283.7132,157.1537,91.2816,,4.7058,5.336,54.7083
510,2001-12-31,Company_006,291.9251,136.5457,78.1702,400.4745,-9.3919,,67.2472
511,2002-03-31,Company_006,296.2801,248.4194,94.42,312.2489,-6.3788,3.0127,98.8446
512,2002-06-30,Company_006,-297.7853,244.7865,,382.6164,-18.2775,,53.5396
513,2002-09-30,Company_006,297.8606,286.6169,82.6058,408.7677,-10.1903,3.5641,82.2576
514,2002-09-30,Company_006,296.902,286.8656,83.2139,408.8557,,2.1308999999999996,139.3317
515,2002-12-31,Company_006,293.174,182.921,87.878,395.3331,-1.2368,7.7343,37.0289
516,2003-03-31,Company_006,286.3911,257.1317,95.0052,294.5411,6.7588,5.5741,52.7404
517,2003-06-30,Company_006,293.9803,269.1754,101.3819,387.8525,-15.4898,3.9495,74.5941
518,2003-09-30,Company_006,294.607,264.2083,90.2498,479.9161,,3.9772,
519,2003-12-31,Company_006,-298.7012,162.4976,88.6661,401.536,-6.2739,4.7261,63.3511
520,2004-03-31,Company_006,299.4023,245.6924,80.5758,435.4299,-17.43,4.6112,66.0896
521,2004-06-30,Company_006,304.7492,264.4282,94.9097,341.877,1.1241,,46.657
522,2004-09-30,Company_006,306.3965,236.1383,108.2007,416.9643,-11.0397,5.2543,58.4144
523,2004-12-31,Company_006,306.9242,69.0979,96.3695,379.0502,-6.0038,,
524,2005-03-31,Company_006,308.7424,250.8358,94.4264,283.8946,-8.3202,,40.0937
525,2005-06-30,Company_006,309.617,415.7919,96.7339,381.5399,-11.4767,,
526,2005-09-30,Company_006,-309.2514,,94.4979,280.8121,-4.196,6.128,50.5179
527,2005-12-31,Company_006,309.5749,179.05,89.0011,308.52,,4.1678,74.2271
528,2006-03-31,Company_006,309.3659,271.4623,100.661,367.2051,-7.287,5.622,55.7828
529,2006-06-30,Company_006,313.6083,269.0541,96.9171,372.5549,,5.5981,56.5327
530,2006-09-30,Company_006,316.4764,344.4429,96.0944,253.4197,-0.291,2.5609,
531,2006-12-31,Company_006,321.6147,150.4796,89.7731,,,8.1773,39.8084
532,2007-03-31,Company_006,325.526,318.0461,,375.8236,-1.0607,7.2947,45.7794
533,2007-06-30,Company_006,333.9486,310.7192,102.482,,7.2179,4.9772,
534,2007-09-30,Company_006,338.5629,246.8783,93.5275,215.1191,-15.323,3.8786,85.8598
535,2007-12-31,Company_006,333.0175,,103.9968,323.0668,,5.9175,56.0729
536,2008-03-31,Company_006,331.8088,331.1016,92.5533,310.5983,,5.3651,59.9048
537,2008-06-30,Company_006,321.3963,,90.7804,351.9683,-16.8672,5.7725,55.9275
538,2008-09-30,Company_006,322.8415,157.6115,90.9624,,-10.0064,5.5438,
539,2008-12-31,Company_006,323.0982,319.2564,84.531,,8.2036,6.0615,53.9707
540,2009-03-31,Company_006,327.1406,249.7874,100.0747,307.0665,6.1096,7.4345,44.2803
541,2009-06-30,Company_006,329.2015,266.2074,85.0728,307.1752,-0.0042,6.2921,53.2924
542,2009-09-30,Company_006,335.3223,263.9128,88.8763,381.8571,-16.6705,3.9472,
543,2009-12-31,Company_006,332.6626,,83.5255,276.0356,-4.0039,7.439,45.2158
544,2010-03-31,Company_006,336.3608,362.8022,97.8458,451.6641,1.0804,7.9456,43.1373
545,2010-06-30,Company_006,342.7512,261.2184,97.5595,175.2163,,10.1159,34.0118
546,2010-09-30,Company_006,344.0593,178.5359,96.4552,421.3023,-18.6657,4.056,85.0368
547,2010-12-31,Company_006,344.9131,235.2788,91.339,305.6625,-9.9648,5.9628,57.5116
548,2011-03-31,Company_006,-342.9283,,,390.8988,-2.4556,2.6221,129.9697
549,2011-06-30,Company_006,340.7871,,,329.0634,3.2626,6.4019,53.5515
550,2011-09-30,Company_006,342.8331,322.2195,95.5861,402.3901,-21.5227,4.9722,70.5067
551,2011-12-31,Company_006,350.5737,207.9877,101.8816,282.066,-2.4164,8.5409,41.4285
552,2012-03-31,Company_006,353.8357,476.8208,93.7039,227.3683,,4.7108,75.1525
553,2012-06-30,Company_006,354.028,,101.0659,419.6564,7.0365,3.4242,103.6054
554,2012-09-30,Company_006,354.7606,381.2654,108.8901,300.6589,5.6861,5.1795,68.7689
555,2012-12-31,Company_006,356.1873,,104.5458,321.5248,5.0063,3.1247,115.5032
556,2013-03-31,Company_006,360.9099,327.8107,,396.6088,-7.6365,7.0424,51.6043
557,2013-06-30,Company_006,363.4192,352.6232,102.6138,222.733,-17.9027,3.0443,
558,2013-09-30,Company_006,363.6,383.3051,99.2401,347.2314,-3.8339,,60.4085
559,2013-12-31,Company_006,363.8048,368.6006,100.7027,258.4416,8.9585,2.9948,120.8093
560,2014-03-31,Company_006,361.7977,358.4766,99.0656,287.9275,12.9925,5.5877,65.7317
561,2014-06-30,Company_006,367.2876,263.9778,100.3164,302.2788,,8.4002,43.8773
562,2014-09-30,Company_006,368.5795,243.519,102.9137,,4.1602,6.582,56.0354
563,2014-12-31,Company_006,368.8235,318.1031,94.9202,234.7748,,4.8776,
564,2015-03-31,Company_006,370.8244,,94.5182,400.1568,-4.9914,6.0229,61.2147
