Unnamed: 0,Date,Company,Price,Revenue,Free cash flow,Total Debt,ROE,EPS,PE ratio,Next_Quarter_Price,Return,Target
209,2002-06-30,Company_003,142.4651,327.5115,109.7807,301.9192,-6.8947,7.5483,18.9207,142.8197,0.002489030646804059,1
210,2002-09-30,Company_003,142.8197,439.6548,96.4287,277.1117,-6.8947,6.2303,21.8176,135.9312,-0.04823214164432513,0
211,2002-12-31,Company_003,135.9312,272.4809,107.1239,269.0049,-13.5248,8.9302,15.119,135.0153,-0.006737967442353143,0
212,2003-03-31,Company_003,135.0153,337.869,116.0927,164.7098,-3.8211000000000004,5.4331,24.7844,134.6551,-0.0026678457922916284,0
213,2003-06-30,Company_003,134.6551,403.2571,106.9954,253.4947,5.8826,4.6945,28.683587176483123,133.7072,-0.0070394660135412925,0
214,2003-09-30,Company_003,133.7072,478.80219999999997,92.8405,170.9931,15.7452,8.9645,14.91518768475654,131.888,-0.013605849198846397,0
215,2003-12-31,Company_003,131.888,554.3473,102.2034,252.8221,17.7149,9.92624258662733,13.2868,128.678,-0.02433883294916905,0
216,2004-03-31,Company_003,128.678,444.94025,109.1169,200.91065,19.6846,6.013187347249676,21.3993,123.4828,-0.04037364584466653,0
217,2004-06-30,Company_003,123.4828,335.5332,104.5766,148.9992,1.6182,6.336740768109695,19.4868,119.5591,-0.03177527558493974,0
218,2004-09-30,Company_003,119.5591,212.4073,93.585,295.1773,-1.528,4.11,27.7971,114.2474,-0.04442740034008287,0
219,2004-12-31,Company_003,114.2474,248.0757,94.0636,274.8481,-3.86005,5.6706,19.6673,111.5263,-0.02381760985370339,0
220,2005-03-31,Company_003,111.5263,222.2906,92.9371,350.0283,-6.1921,4.6292,23.0914,106.8951,-0.0415256311739922,0
221,2005-06-30,Company_003,106.8951,205.7236,90.56,353.69525,-20.4337,5.0729,20.716,105.0895,-0.01689132616930054,0
222,2005-09-30,Company_003,105.0895,306.6966,81.2913,357.3622,-5.4873,5.7293,18.0381,103.3452,-0.016598232934784116,0
223,2005-12-31,Company_003,103.3452,212.0418,99.1348,403.1645,-19.5199,5.279400000000001,20.1286,104.4754,0.01093616345993803,1
224,2006-03-31,Company_003,104.4754,363.67945,103.4724,298.8762,0.849,4.8295,22.2191,-107.3068,-2.027101116626498,0
225,2006-06-30,Company_003,-107.3068,515.3171,87.6563,307.739,-11.4133,2.7765952767233593,38.6469,110.4337,-2.0291398122020228,0
226,2006-09-30,Company_003,110.4337,258.0633,106.3832,439.3608,-7.7377,5.2887,21.5462,113.952,0.03185893436514394,1
227,2006-12-31,Company_003,113.952,307.0052,99.1185,303.6384,-5.45675,5.8488,19.48297086581863,116.3806,0.021312482448750378,1
228,2007-03-31,Company_003,116.3806,309.9541,104.9988,308.4673,-3.1758,5.9826,18.5764,111.1359,-0.04506507098262077,0
229,2007-06-30,Company_003,111.1359,423.2932,95.3748,289.1229,-2.9411,5.6602,18.7494,106.1256,-0.04508264206255585,0
230,2007-09-30,Company_003,106.1256,257.7818,96.8856,289.1229,5.9944,6.8018,15.898,108.1354,0.018937937688927067,1
231,2007-12-31,Company_003,108.1354,193.6879,95.10055,269.7785,-6.5978,3.1781,34.379,109.2601,0.010400849305592711,1
232,2008-03-31,Company_003,109.2601,166.4132,93.3155,230.1253,2.6594,3.5091,32.1917,112.9626,0.033887027377789335,1
233,2008-06-30,Company_003,112.9626,216.2237,106.7884,305.58935,20.8632,6.7336,17.1571,115.5294,0.02272256481348695,1
234,2008-09-30,Company_003,115.5294,266.0342,94.6215,305.58935,3.9623,3.1766,37.9111,120.4279,0.04240046256623854,1
235,2008-12-31,Company_003,120.4279,362.723,98.0345,305.58935,-0.8791500000000001,6.3836,18.4998,118.0945,-0.0193759087387557,0
236,2009-03-31,Company_003,118.0945,459.4118,103.7137,305.58935,-5.7206,4.31423801382374,27.3732,117.9401,-0.0013074275262607103,0
237,2009-06-30,Company_003,117.9401,184.6597,94.6779,381.0534,-2.8172,8.0836,13.8698,112.1176,-0.04936828101722828,0
238,2009-09-30,Company_003,112.1176,189.7869,99.4218,324.3431,-10.2169,5.5953,18.7517,104.9205,-0.06419241938821374,0
239,2009-12-31,Company_003,104.9205,251.0745,101.7915,415.3171,-2.0867,4.6827,21.7688,101.9373,-0.0284329563812602,0
240,2010-03-31,Company_003,101.9373,240.536,98.4677,235.7689,-4.0373,6.713,14.8314,99.5636,-0.0232858825964588,0
241,2010-06-30,Company_003,99.5636,229.9975,78.6308,315.69235,-22.5967,3.0134,31.9066,96.1487,-0.03429867943706323,0
242,2010-09-30,Company_003,96.1487,161.0823,88.00835000000001,395.6158,-6.3513,3.204,29.5602,94.7118,-0.014944559832842342,0
243,2010-12-31,Company_003,94.7118,222.1252,97.3859,381.9942,2.7782,2.767,35.0342,96.9391,0.023516605111506692,1
244,2011-03-31,Company_003,96.9391,173.154,83.2095,233.0532,-8.4433,3.424,28.5572,97.7806,0.008680707784578263,1
245,2011-06-30,Company_003,97.7806,277.0915,94.8001,490.5761,-13.299800000000001,4.6655,20.4481,95.4015,-0.02433100226425291,0
246,2011-09-30,Company_003,95.4015,140.4792,92.1434,331.9814,-18.1563,4.9746,18.1473,90.2763,-0.05372242574802275,0
247,2011-12-31,Company_003,90.2763,182.023,83.6097,407.9583,-19.9302,6.152,15.8042,97.2272,0.07699584497813922,1
248,2012-03-31,Company_003,97.2272,360.4668,99.8179,348.8362,3.1511,2.46,42.6908,105.0187,0.08013703984070301,1
249,2012-06-30,Company_003,105.0187,177.0498,98.85855,446.92345,-5.3679,4.8059,21.3697,102.701,-0.022069402877773217,0
250,2012-09-30,Company_003,102.701,117.3931,97.8992,545.0107,2.2042,3.408618709715962,30.1298,103.2918,0.005752621688201689,1
251,2012-12-31,Company_003,103.2918,264.1169,97.08134999999999,235.2096,8.6464,4.926,21.3617,105.227,0.018735272306223814,1
252,2013-03-31,Company_003,105.227,227.164,96.2635,295.21005,4.2812,8.8604,12.0258,106.5528,0.012599427903484856,1
253,2013-06-30,Company_003,106.5528,309.3184,85.1307,355.2105,-6.8498,5.8251,18.4365,107.3947,0.007901247081259201,1
254,2013-09-30,Company_003,107.3947,293.8999,81.8767,240.148,-1.3267,6.7895,15.9147,108.053,0.006129725209903254,1
255,2013-12-31,Company_003,108.053,273.79585,94.4663,328.1757,-8.7362,8.034,12.782,102.6908,-0.049625646673391775,0
256,2014-03-31,Company_003,102.6908,253.6918,102.0673,416.2034,-4.3322,7.019,15.1506,106.3428,0.03556306894093727,1
257,2014-06-30,Company_003,106.3428,260.51725,97.3547,386.7407,0.0718,4.662828579571613,22.8065,107.5593,0.011439420440311864,1
258,2014-09-30,Company_003,107.5593,267.3427,94.994,362.8796,-9.3547,3.3908,31.72092131650348,106.4957,-0.0098884987165219,0
259,2014-12-31,Company_003,106.4957,328.6102,92.6333,474.5342,-20.9918,3.9236500000000003,27.798110658251737,103.1454,-0.03145948615765711,0
260,2015-03-31,Company_003,103.1454,170.8891,89.4135,242.294,-9.8154,4.4565,23.8753,106.4,0.03155351571664864,1
261,2015-06-30,Company_003,106.4,242.5482,91.6996,367.5038,-6.6673,2.6798,37.8922,101.5451,-0.04562875939849625,0
262,2015-09-30,Company_003,101.5451,300.3639,90.111,299.8492,7.3753,5.315,19.0001,100.9849,-0.005516760533004634,0
263,2015-12-31,Company_003,100.9849,300.3639,88.5224,455.3681,-9.255,5.1126,19.0568,97.4305,-0.03519734138470208,0
264,2016-03-31,Company_003,97.4305,358.1796,97.2044,207.1796,-0.6389,7.5871,13.2289,100.3683,0.03015277556822566,1
265,2016-06-30,Company_003,100.3683,173.3484,91.8912,380.4047,1.2679,4.256320766718969,23.581,96.2131,-0.04139952554740897,0
266,2016-09-30,Company_003,96.2131,51.6999,91.7362,419.8993,3.1747,5.021036426260307,19.162,94.2015,-0.02090775580456301,0
267,2016-12-31,Company_003,94.2015,240.8948,95.8718,303.3056,3.0037,3.5725,26.7336,95.5066,0.013854344145263188,1
268,2017-03-31,Company_003,95.5066,256.0332,87.1425,330.7443,3.186,5.9103,16.1798,-95.6278,-2.001269022245583,0
269,2017-06-30,Company_003,-95.6278,346.2546,90.55485,387.9749,-19.5234,4.3741,21.7759,95.2504,-1.9960534488924768,0
270,2017-09-30,Company_003,95.2504,331.0164,90.55485,468.2687,-4.3533,2.8107,34.0113,95.5939,0.003606284068098464,1
271,2017-12-31,Company_003,95.5939,282.7424,93.9672,282.7331,0.8508,4.7852,19.976991557301684,98.8447,0.03400635396191596,1
272,2018-03-31,Company_003,98.8447,311.3492,88.8938,288.7781,-1.4298,5.553,18.2164,101.1563,0.023386180543822768,1
273,2018-06-30,Company_003,101.1563,223.8654,89.8113,461.6425,0.5169,5.84345,16.85745,-101.0344,-1.9987949341761213,0
274,2018-09-30,Company_003,-101.0344,110.2608,90.7288,363.6449,-5.6541,6.1339,15.4985,95.0667,-1.9409339789220303,0
275,2018-12-31,Company_003,95.0667,238.5456,79.3502,312.0119,-11.3353,2.4916,38.949,97.0444,0.02080328863839808,1
276,2019-03-31,Company_003,97.0444,326.993,90.5144,431.4746,-17.9172,3.6036,27.7332,99.9389,0.02982655361875603,1
277,2019-06-30,Company_003,99.9389,328.4002,86.5282,289.4842,-7.1599,5.924341403267494,16.8692,109.1405,0.09207225614850673,1
278,2019-09-30,Company_003,109.1405,359.0717,103.2703,258.41475,19.8659,4.6937,23.252551292157573,113.4423,0.039415249151323294,1
279,2019-12-31,Company_003,113.4423,269.9744,108.3726,227.3453,-2.5687,6.669,18.1494,121.039,0.0669653206960719,1
280,2020-03-31,Company_003,121.039,283.67,96.353,283.57320000000004,-14.1035,2.6202,46.0757,120.7253,-0.0025917266335643654,0
281,2020-06-30,Company_003,120.7253,376.2732,107.6357,339.8011,8.845,10.8853,11.7563,-127.9708,-2.0600164174369415,0
282,2020-09-30,Company_003,-127.9708,274.1613,109.4343,247.8669,9.0968,9.6933,13.33535,125.4766,-1.9805096162562086,0
283,2020-12-31,Company_003,125.4766,281.4026,110.047,328.0352,12.8212,8.5013,14.9144,126.7912,0.010476853851634478,1
284,2021-03-31,Company_003,126.7912,367.5832,107.399,242.4599,7.4942,6.4267,20.289,130.3921,0.028400235978522134,1
285,2021-06-30,Company_003,130.3921,418.1015,111.7463,410.5247,11.1046,7.587994646182495,17.184,132.8816,0.019092414341052813,1
286,2021-09-30,Company_003,132.8816,324.2769,102.2984,382.1846,18.2915,9.2346,14.1824,130.9692,-0.014391759280442071,0
287,2021-12-31,Company_003,130.9692,346.65250000000003,106.3927,134.4364,-2.0735,8.740078345534505,14.9849,129.9674,-0.00764912666489528,0
288,2022-03-31,Company_003,129.9674,346.65250000000003,104.62180000000001,294.8948,-3.5922,6.6039,19.6924,130.0459,0.0006039976178641038,1
289,2022-06-30,Company_003,130.0459,369.0281,102.8509,165.5269,-3.8302,6.9325,19.2369,133.3597,0.02548177220504464,1
290,2022-09-30,Company_003,133.3597,380.4437,109.2979,238.4921,3.6506,8.9071,15.3884,137.0665,0.0277955034391948,1
291,2022-12-31,Company_003,137.0665,402.3681,113.5511,260.61805000000004,18.2984,11.2684,12.621,142.2185,0.03758759434289207,1
292,2023-03-31,Company_003,142.2185,433.556,119.3766,260.61805000000004,15.0143,8.1411,17.6769,143.9097,0.011891561224453786,1
293,2023-06-30,Company_003,143.9097,390.1871,114.2712,282.744,11.7302,10.8835,13.3185,144.9524,0.007245515764399654,1
294,2023-09-30,Company_003,144.9524,432.6915,119.1323,186.3651,-4.6192,7.638159073424179,18.9774,150.5544,0.03864716969156754,1
295,2023-12-31,Company_003,150.5544,414.2108,120.4996,132.6195,4.9379,9.9347,15.4442,153.4337,0.019124648631989507,1
296,2024-03-31,Company_003,153.4337,542.3441,135.7296,96.4879,-2.307,10.5515,15.0898,159.2198,0.03771075063692009,1
297,2024-06-30,Company_003,159.2198,561.189,106.8913,154.8101,20.4681,8.230923123846546,19.3441,157.1612,-0.01292929648197011,0
298,2024-09-30,Company_003,157.1612,337.7398,117.8312,160.6079,24.9368,7.9141,20.4195,161.6021,0.02825697436771925,1
300,2000-03-31,Company_004,305.9359,-43.1749,88.3912,465.1518,-9.4578,3.7912,83.1184,315.1206,0.030021648325678746,1
301,2000-06-30,Company_004,315.1206,196.3098,79.2828,347.9316,-3.9026,2.1123,150.2279,-317.3227,-2.0069881181998257,0
302,2000-09-30,Company_004,-317.3227,206.70675,77.9422,445.265,-5.494,4.2532,74.60798927866078,322.2056,-2.015387805536761,0
303,2000-12-31,Company_004,322.2056,217.1037,76.4979,312.9915,-19.457,2.2327,143.401,320.173,-0.006308394391655521,0
304,2001-03-31,Company_004,320.173,156.2349,79.6303,475.7212,-10.83675,3.0817,104.0859,320.7642,0.0018465017349995623,1
305,2001-06-30,Company_004,320.7642,95.3661,82.7627,319.5401,-2.2165,2.1187,152.2514,322.5772,0.005652127014174238,1
306,2001-09-30,Company_004,322.5772,250.3436,97.9332,443.1258,-14.8348,5.0806,64.6349,328.387,0.018010572352912715,1
307,2001-12-31,Company_004,328.387,295.2039,89.6156,446.6969,-8.2939,5.4674,60.3017,329.694,0.003980060112002047,1
308,2002-03-31,Company_004,329.694,45.6462,89.6156,347.3649,-3.0101,3.6239,91.3102,330.8959,0.0036455015863193336,1
309,2002-06-30,Company_004,330.8959,225.9227,81.298,438.2727,-9.9,4.1515,80.305,333.3847,0.00752139872388877,1
310,2002-09-30,Company_004,333.3847,214.24155,97.5123,408.105,0.8164,1.7144,197.1132,337.9401,0.013664094363058541,1
311,2002-12-31,Company_004,337.9401,202.5604,89.0237,343.2298,-6.4248,3.7832,90.4253,342.0965,0.012299221074977546,1
312,2003-03-31,Company_004,342.0965,238.4546,86.3926,288.99125000000004,-13.666,4.2033,81.3164,341.7935,-0.0008857149956225722,0
313,2003-06-30,Company_004,341.7935,171.1602,91.4861,234.7527,-18.1559,3.37805,108.96855,344.4754,0.007846550621939811,1
315,2003-09-30,Company_004,344.4754,160.4192,94.4261,399.4288,-4.2462,2.5528,136.6207,348.7628,0.012446171773078855,1
316,2003-12-31,Company_004,348.7628,212.8786,97.4757,266.8435,-1.5306,6.8159,50.2575,342.5478,-0.01782013448682036,0
317,2004-03-31,Company_004,342.5478,122.0928,100.1819,384.8036,1.6366,6.0944,56.7442,345.8193,0.009550491931345065,1
318,2004-06-30,Company_004,345.8193,124.0328,88.5247,356.1896,4.8038,4.9038,70.5206778416738,347.325,0.004354008003601853,1
319,2004-09-30,Company_004,347.325,277.5256,82.7474,349.7676,-17.1659,7.523,46.648,350.9332,0.01038854099186644,1
320,2004-12-31,Company_004,350.9332,127.2794,89.3136,343.3456,-13.83325,5.2318,67.742,354.4118,0.009912427778278112,1
321,2005-03-31,Company_004,354.4118,286.0687,94.4729,334.9739,-10.5006,5.3698,66.8388,358.9136,0.012702173008912078,1
322,2005-06-30,Company_004,358.9136,274.6084,87.1846,406.6249,8.5791,4.7272,76.9322,363.6712,0.013255557883568707,1
323,2005-09-30,Company_004,363.6712,97.666,91.7261,368.0607,-0.21779999999999955,6.9476487501074615,52.3445,370.2419,0.01806769411490376,1
324,2005-12-31,Company_004,370.2419,181.8712,96.2676,371.7455,-0.21779999999999955,6.7683,54.1698,366.6394,-0.009730125088489347,0
325,2006-03-31,Company_004,366.6394,343.0847,94.0966,379.4491,-9.0147,3.8798,95.1583,369.193,0.006964881570283936,1
326,2006-06-30,Company_004,369.193,160.8974,94.8445,229.5718,2.39,2.7234,136.0475,370.5075,0.0035604683729106718,1
327,2006-09-30,Company_004,370.5075,207.472,90.026,395.4213,-7.3399,4.663662934133545,79.4456,372.9202,0.006511878976808916,1
328,2006-12-31,Company_004,372.9202,218.07395000000002,93.8521,381.6964,-4.3872,3.7238,100.7296,375.0967,0.005836369282221708,1
329,2007-03-31,Company_004,375.0967,218.07395000000002,97.57855,260.4928,-3.7552,5.0013,74.9998400415892,375.7478,0.001735819056792516,1
330,2007-06-30,Company_004,375.7478,228.6759,101.305,317.7673,-19.331,7.229227992812095,51.9762,375.5842,-0.0004353984241557076,0
331,2007-09-30,Company_004,375.5842,204.2924,102.9057,327.233,-3.6817,4.372983697259436,85.8874,379.5929,0.010673239183117862,1
332,2007-12-31,Company_004,379.5929,378.5223,84.4212,316.0259,-8.7899,5.2014,73.5493,382.5562,0.007806521144099386,1
333,2008-03-31,Company_004,382.5562,407.7455,85.66345,347.7111,-7.0104,5.4238,70.912,384.6091,0.0053662703675957215,1
334,2008-06-30,Company_004,384.6091,303.38595,86.9057,430.033,-10.31005,6.7557,56.7954,383.6947,-0.002377478848004378,0
335,2008-09-30,Company_004,383.6947,303.38595,91.8353,409.83,-13.6097,1.3710418525507557,279.8563,379.7173,-0.010366054052870652,0
336,2008-12-31,Company_004,379.7173,199.0264,97.2158,218.6206,3.9791,4.4145,86.01592479329483,389.9666,0.026991922675105938,1
337,2009-03-31,Company_004,389.9666,261.53575,88.3483,360.3576,-4.6806,5.8343,66.9712,390.7307,0.001959398574134259,1
338,2009-06-30,Company_004,390.7307,324.0451,93.3768,342.65485,-3.7149,7.7616,51.5851,400.3812,0.02469859675730616,1
339,2009-09-30,Company_004,400.3812,319.0426,93.3424,324.9521,5.1616,4.9388,81.7036,403.5196,0.007838529881023503,1
340,2009-12-31,Company_004,403.5196,402.2006,101.3256,376.8346,1.5671,2.5686,157.129,403.5966,0.00019082096631736892,1
341,2010-03-31,Company_004,403.5966,340.0116,100.5874,443.3733,3.5174,6.8705,58.8968,404.6482,0.002605571999367563,1
342,2010-06-30,Company_004,404.6482,158.181,95.396,370.2581,6.7068,4.7225,85.704,404.7381,0.00022216829334715957,1
343,2010-09-30,Company_004,404.7381,376.6858,101.6619,309.9954,-3.4679,3.8258,106.3635,406.9265,0.005406953286582117,1
344,2010-12-31,Company_004,406.9265,197.7832,96.1395,375.4112,-6.1909,4.6801,85.939,402.2033,-0.01160701011116249,0
345,2011-03-31,Company_004,402.2033,255.0519,98.6677,302.6608,-9.5249,5.5413,72.5828415714724,406.6606,0.011082206436396656,1
346,2011-06-30,Company_004,406.6606,305.1704,111.0068,297.7636,-7.7354,4.7523,84.9699,403.799,-0.007036826287080701,0
347,2011-09-30,Company_004,403.799,456.1072,109.2785,266.0015,22.7476,2.0793,195.5846,406.6718,0.007114430694479285,1
348,2011-12-31,Company_004,406.6718,552.3639,92.1877,247.57955,5.632649999999999,7.4369,54.9185,408.4257,0.004312814412014768,1
349,2012-03-31,Company_004,408.4257,340.7887,106.1875,229.1576,-11.4823,8.0823,50.5237,408.3472,-0.00019220142121325752,0
350,2012-06-30,Company_004,408.3472,277.3063,106.5007,398.9285,-10.9822,7.0795,58.0608,411.0387,0.00659120473949624,1
351,2012-09-30,Company_004,411.0387,340.8023,106.82985,288.0335,3.6897,4.0715,100.95510254206066,413.4059,0.005759068428349857,1
352,2012-12-31,Company_004,413.4059,372.3497,107.159,177.1385,0.9090000000000001,5.7096,72.6537,414.8221,0.003425688893167716,1
353,2013-03-31,Company_004,414.8221,273.0389,112.2614,149.93975,0.9090000000000001,6.065510752255802,68.3903,417.1165,0.005531045718152423,1
354,2013-06-30,Company_004,417.1165,451.3047,94.6878,122.741,-1.8717,7.1262,58.4755,-416.7091,-1.9990232944513102,0
355,2013-09-30,Company_004,-416.7091,413.88955,97.0357,315.2377,1.02115,7.3951,57.1868,422.9051,-2.014868885752675,0
356,2013-12-31,Company_004,422.9051,413.88955,110.5694,327.4241,3.914,7.02375,61.1931,427.8616,0.011720123498155982,1
357,2014-03-31,Company_004,427.8616,376.4744,109.5616,210.051,2.5696,6.6524,65.1994,433.7317,0.013719623354841799,1
358,2014-06-30,Company_004,433.7317,384.3043,108.5538,261.979,-15.8041,7.3112,59.4141,434.3907,0.0015193724599792725,1
359,2014-09-30,Company_004,434.3907,392.1342,107.1989,396.8515,-10.2878,9.0268,48.1448,434.5943,0.00046870248373179826,1
360,2014-12-31,Company_004,434.5943,269.947,107.6403,214.2514,-4.7715,7.7565,56.029691226713076,435.2876,0.0015952809321245632,1
361,2015-03-31,Company_004,435.2876,276.107,96.4974,172.0337,3.5391,7.9249,55.0497,436.2635,0.002241966001328832,1
362,2015-06-30,Company_004,436.2635,231.4083,112.2626,358.3528,26.1076,6.7383,64.8762,437.1563,0.0020464696221434192,1
363,2015-09-30,Company_004,437.1563,368.6884,114.0277,385.4566,5.7674,9.1551,48.4009,443.1157,0.013632195166808797,1
364,2015-12-31,Company_004,443.1157,405.1059,105.8534,231.795,0.9648,7.5956,59.1817,449.5193,0.014451304704392065,1
365,2016-03-31,Company_004,449.5193,381.9785,107.611,301.528,11.1804,5.4985,82.3552,452.8333,0.007372319720198936,1
366,2016-06-30,Company_004,452.8333,485.2713,97.8878,325.3114,9.5256,9.3879,48.28,453.2463,0.0009120354002234617,1
367,2016-09-30,Company_004,453.2463,351.2754,105.39439999999999,252.74239999999998,7.8708,8.3382,55.146,459.8191,0.014501607624816733,1
368,2016-12-31,Company_004,459.8191,409.0966,112.901,180.1734,9.4356,7.25785,64.30935,460.5225,0.0015297320185263896,1
369,2017-03-31,Company_004,460.5225,252.3336,107.656,316.2565,20.3628,6.1775,73.4727,453.8766,-0.014431216715795609,0
370,2017-06-30,Company_004,453.8766,311.9623,115.4778,349.6693,-5.1263,7.509,60.4552,453.9602,0.00018419103342183735,1
371,2017-09-30,Company_004,453.9602,402.3125,105.7315,268.1201,7.6159,7.7721,58.2899,453.0374,-0.002032777322769695,0
372,2017-12-31,Company_004,453.0374,421.3793,112.4579,154.4929,-3.0755,7.4385,61.5821,458.078,0.01112623372816457,1
373,2018-03-31,Company_004,458.078,327.7883,102.4296,362.6863,-2.99615,7.6934,59.862,460.5435,0.005382271141596017,1
374,2018-06-30,Company_004,460.5435,344.7607,108.7429,178.8887,-2.9168,10.0361,45.7391,459.0427,-0.003258758401757857,0
375,2018-09-30,Company_004,459.0427,221.0372,107.5457,195.1398,-0.7448499999999999,8.9288,51.269,457.7718,-0.0027685877588294948,0
376,2018-12-31,Company_004,457.7718,321.0168,109.3495,252.3897,1.4271,7.2958,62.0423,452.6453,-0.011198811285448262,0
